"id","location_name","sole_name","parent_id","location_level"
"110000","北京市","北京市",,"0"
"110100","市辖区","北京市市辖区","110000","1"
"110101","东城区","北京市市辖区东城区","110100","2"
"110102","西城区","北京市市辖区西城区","110100","2"
"110103","崇文区","北京市市辖区崇文区","110100","2"
"110104","宣武区","北京市市辖区宣武区","110100","2"
"110105","朝阳区","北京市市辖区朝阳区","110100","2"
"110106","丰台区","北京市市辖区丰台区","110100","2"
"110107","石景山区","北京市市辖区石景山区","110100","2"
"110108","海淀区","北京市市辖区海淀区","110100","2"
"110109","门头沟区","北京市市辖区门头沟区","110100","2"
"110111","房山区","北京市市辖区房山区","110100","2"
"110112","通州区","北京市市辖区通州区","110100","2"
"110113","顺义区","北京市市辖区顺义区","110100","2"
"110200","县","北京市县","110000","1"
"110221","昌平县","北京市县昌平县","110200","2"
"110224","大兴县","北京市县大兴县","110200","2"
"110226","平谷县","北京市县平谷县","110200","2"
"110227","怀柔县","北京市县怀柔县","110200","2"
"110228","密云县","北京市县密云县","110200","2"
"110229","延庆县","北京市县延庆县","110200","2"
"120000","天津市","天津市",,"0"
"120100","市辖区","天津市市辖区","120000","1"
"120101","和平区","天津市市辖区和平区","120100","2"
"120102","河东区","天津市市辖区河东区","120100","2"
"120103","河西区","天津市市辖区河西区","120100","2"
"120104","南开区","天津市市辖区南开区","120100","2"
"120105","河北区","天津市市辖区河北区","120100","2"
"120106","红桥区","天津市市辖区红桥区","120100","2"
"120107","塘沽区","天津市市辖区塘沽区","120100","2"
"120108","汉沽区","天津市市辖区汉沽区","120100","2"
"120109","大港区","天津市市辖区大港区","120100","2"
"120110","东丽区","天津市市辖区东丽区","120100","2"
"120111","西青区","天津市市辖区西青区","120100","2"
"120112","津南区","天津市市辖区津南区","120100","2"
"120113","北辰区","天津市市辖区北辰区","120100","2"
"120200","县","天津市县","120000","1"
"120221","宁河县","天津市县宁河县","120200","2"
"120222","武清县","天津市县武清县","120200","2"
"120223","静海县","天津市县静海县","120200","2"
"120224","宝坻县","天津市县宝坻县","120200","2"
"120225","蓟县","天津市县蓟县","120200","2"
"130000","河北省","河北省",,"0"
"130100","石家庄市","河北省石家庄市","130000","1"
"130101","市辖区","河北省石家庄市市辖区","130100","2"
"130102","长安区","河北省石家庄市长安区","130100","2"
"130103","桥东区","河北省石家庄市桥东区","130100","2"
"130104","桥西区","河北省石家庄市桥西区","130100","2"
"130105","新华区","河北省石家庄市新华区","130100","2"
"130106","郊区","河北省石家庄市郊区","130100","2"
"130107","井陉矿区","河北省石家庄市井陉矿区","130100","2"
"130121","井陉县","河北省石家庄市井陉县","130100","2"
"130123","正定县","河北省石家庄市正定县","130100","2"
"130124","栾城县","河北省石家庄市栾城县","130100","2"
"130125","行唐县","河北省石家庄市行唐县","130100","2"
"130126","灵寿县","河北省石家庄市灵寿县","130100","2"
"130127","高邑县","河北省石家庄市高邑县","130100","2"
"130128","深泽县","河北省石家庄市深泽县","130100","2"
"130129","赞皇县","河北省石家庄市赞皇县","130100","2"
"130130","无极县","河北省石家庄市无极县","130100","2"
"130131","平山县","河北省石家庄市平山县","130100","2"
"130132","元氏县","河北省石家庄市元氏县","130100","2"
"130133","赵县","河北省石家庄市赵县","130100","2"
"130181","辛集市","河北省石家庄市辛集市","130100","2"
"130182","藁城市","河北省石家庄市藁城市","130100","2"
"130183","晋州市","河北省石家庄市晋州市","130100","2"
"130184","新乐市","河北省石家庄市新乐市","130100","2"
"130185","鹿泉市","河北省石家庄市鹿泉市","130100","2"
"130200","唐山市","河北省唐山市","130000","1"
"130201","市辖区","河北省唐山市市辖区","130200","2"
"130202","路南区","河北省唐山市路南区","130200","2"
"130203","路北区","河北省唐山市路北区","130200","2"
"130204","古冶区","河北省唐山市古冶区","130200","2"
"130205","开平区","河北省唐山市开平区","130200","2"
"130206","新区","河北省唐山市新区","130200","2"
"130221","丰润县","河北省唐山市丰润县","130200","2"
"130223","滦县","河北省唐山市滦县","130200","2"
"130224","滦南县","河北省唐山市滦南县","130200","2"
"130225","乐亭县","河北省唐山市乐亭县","130200","2"
"130227","迁西县","河北省唐山市迁西县","130200","2"
"130229","玉田县","河北省唐山市玉田县","130200","2"
"130230","唐海县","河北省唐山市唐海县","130200","2"
"130281","遵化市","河北省唐山市遵化市","130200","2"
"130282","丰南市","河北省唐山市丰南市","130200","2"
"130283","迁安市","河北省唐山市迁安市","130200","2"
"130300","秦皇岛市","河北省秦皇岛市","130000","1"
"130301","市辖区","河北省秦皇岛市市辖区","130300","2"
"130302","海港区","河北省秦皇岛市海港区","130300","2"
"130303","山海关区","河北省秦皇岛市山海关区","130300","2"
"130304","北戴河区","河北省秦皇岛市北戴河区","130300","2"
"130321","青龙满族自治县","河北省秦皇岛市青龙满族自治县","130300","2"
"130322","昌黎县","河北省秦皇岛市昌黎县","130300","2"
"130323","抚宁县","河北省秦皇岛市抚宁县","130300","2"
"130324","卢龙县","河北省秦皇岛市卢龙县","130300","2"
"130400","邯郸市","河北省邯郸市","130000","1"
"130401","市辖区","河北省邯郸市市辖区","130400","2"
"130402","邯山区","河北省邯郸市邯山区","130400","2"
"130403","丛台区","河北省邯郸市丛台区","130400","2"
"130404","复兴区","河北省邯郸市复兴区","130400","2"
"130406","峰峰矿区","河北省邯郸市峰峰矿区","130400","2"
"130421","邯郸县","河北省邯郸市邯郸县","130400","2"
"130423","临漳县","河北省邯郸市临漳县","130400","2"
"130424","成安县","河北省邯郸市成安县","130400","2"
"130425","大名县","河北省邯郸市大名县","130400","2"
"130426","涉县","河北省邯郸市涉县","130400","2"
"130427","磁县","河北省邯郸市磁县","130400","2"
"130428","肥乡县","河北省邯郸市肥乡县","130400","2"
"130429","永年县","河北省邯郸市永年县","130400","2"
"130430","邱县","河北省邯郸市邱县","130400","2"
"130431","鸡泽县","河北省邯郸市鸡泽县","130400","2"
"130432","广平县","河北省邯郸市广平县","130400","2"
"130433","馆陶县","河北省邯郸市馆陶县","130400","2"
"130434","魏县","河北省邯郸市魏县","130400","2"
"130435","曲周县","河北省邯郸市曲周县","130400","2"
"130481","武安市","河北省邯郸市武安市","130400","2"
"130500","邢台市","河北省邢台市","130000","1"
"130501","市辖区","河北省邢台市市辖区","130500","2"
"130502","桥东区","河北省邢台市桥东区","130500","2"
"130503","桥西区","河北省邢台市桥西区","130500","2"
"130521","邢台县","河北省邢台市邢台县","130500","2"
"130522","临城县","河北省邢台市临城县","130500","2"
"130523","内丘县","河北省邢台市内丘县","130500","2"
"130524","柏乡县","河北省邢台市柏乡县","130500","2"
"130525","隆尧县","河北省邢台市隆尧县","130500","2"
"130526","任县","河北省邢台市任县","130500","2"
"130527","南和县","河北省邢台市南和县","130500","2"
"130528","宁晋县","河北省邢台市宁晋县","130500","2"
"130529","巨鹿县","河北省邢台市巨鹿县","130500","2"
"130530","新河县","河北省邢台市新河县","130500","2"
"130531","广宗县","河北省邢台市广宗县","130500","2"
"130532","平乡县","河北省邢台市平乡县","130500","2"
"130533","威县","河北省邢台市威县","130500","2"
"130534","清河县","河北省邢台市清河县","130500","2"
"130535","临西县","河北省邢台市临西县","130500","2"
"130581","南宫市","河北省邢台市南宫市","130500","2"
"130582","沙河市","河北省邢台市沙河市","130500","2"
"130600","保定市","河北省保定市","130000","1"
"130601","市辖区","河北省保定市市辖区","130600","2"
"130602","新市区","河北省保定市新市区","130600","2"
"130603","北市区","河北省保定市北市区","130600","2"
"130604","南市区","河北省保定市南市区","130600","2"
"130621","满城县","河北省保定市满城县","130600","2"
"130622","清苑县","河北省保定市清苑县","130600","2"
"130623","涞水县","河北省保定市涞水县","130600","2"
"130624","阜平县","河北省保定市阜平县","130600","2"
"130625","徐水县","河北省保定市徐水县","130600","2"
"130626","定兴县","河北省保定市定兴县","130600","2"
"130627","唐县","河北省保定市唐县","130600","2"
"130628","高阳县","河北省保定市高阳县","130600","2"
"130629","容城县","河北省保定市容城县","130600","2"
"130630","涞源县","河北省保定市涞源县","130600","2"
"130631","望都县","河北省保定市望都县","130600","2"
"130632","安新县","河北省保定市安新县","130600","2"
"130633","易县","河北省保定市易县","130600","2"
"130634","曲阳县","河北省保定市曲阳县","130600","2"
"130635","蠡县","河北省保定市蠡县","130600","2"
"130636","顺平县","河北省保定市顺平县","130600","2"
"130637","博野县","河北省保定市博野县","130600","2"
"130638","雄县","河北省保定市雄县","130600","2"
"130681","涿州市","河北省保定市涿州市","130600","2"
"130682","定州市","河北省保定市定州市","130600","2"
"130683","安国市","河北省保定市安国市","130600","2"
"130684","高碑店市","河北省保定市高碑店市","130600","2"
"130700","张家口市","河北省张家口市","130000","1"
"130701","市辖区","河北省张家口市市辖区","130700","2"
"130702","桥东区","河北省张家口市桥东区","130700","2"
"130703","桥西区","河北省张家口市桥西区","130700","2"
"130705","宣化区","河北省张家口市宣化区","130700","2"
"130706","下花园区","河北省张家口市下花园区","130700","2"
"130721","宣化县","河北省张家口市宣化县","130700","2"
"130722","张北县","河北省张家口市张北县","130700","2"
"130723","康保县","河北省张家口市康保县","130700","2"
"130724","沽源县","河北省张家口市沽源县","130700","2"
"130725","尚义县","河北省张家口市尚义县","130700","2"
"130726","蔚县","河北省张家口市蔚县","130700","2"
"130727","阳原县","河北省张家口市阳原县","130700","2"
"130728","怀安县","河北省张家口市怀安县","130700","2"
"130729","万全县","河北省张家口市万全县","130700","2"
"130730","怀来县","河北省张家口市怀来县","130700","2"
"130731","涿鹿县","河北省张家口市涿鹿县","130700","2"
"130732","赤城县","河北省张家口市赤城县","130700","2"
"130733","崇礼县","河北省张家口市崇礼县","130700","2"
"130800","承德市","河北省承德市","130000","1"
"130801","市辖区","河北省承德市市辖区","130800","2"
"130802","双桥区","河北省承德市双桥区","130800","2"
"130803","双滦区","河北省承德市双滦区","130800","2"
"130804","鹰手营子矿区","河北省承德市鹰手营子矿区","130800","2"
"130821","承德县","河北省承德市承德县","130800","2"
"130822","兴隆县","河北省承德市兴隆县","130800","2"
"130823","平泉县","河北省承德市平泉县","130800","2"
"130824","滦平县","河北省承德市滦平县","130800","2"
"130825","隆化县","河北省承德市隆化县","130800","2"
"130826","丰宁满族自治县","河北省承德市丰宁满族自治县","130800","2"
"130827","宽城满族自治县","河北省承德市宽城满族自治县","130800","2"
"130828","围场满族蒙古族自治县","河北省承德市围场满族蒙古族自治县","130800","2"
"130900","沧州市","河北省沧州市","130000","1"
"130901","市辖区","河北省沧州市市辖区","130900","2"
"130902","新华区","河北省沧州市新华区","130900","2"
"130903","运河区","河北省沧州市运河区","130900","2"
"130921","沧县","河北省沧州市沧县","130900","2"
"130922","青县","河北省沧州市青县","130900","2"
"130923","东光县","河北省沧州市东光县","130900","2"
"130924","海兴县","河北省沧州市海兴县","130900","2"
"130925","盐山县","河北省沧州市盐山县","130900","2"
"130926","肃宁县","河北省沧州市肃宁县","130900","2"
"130927","南皮县","河北省沧州市南皮县","130900","2"
"130928","吴桥县","河北省沧州市吴桥县","130900","2"
"130929","献县","河北省沧州市献县","130900","2"
"130930","孟村回族自治县","河北省沧州市孟村回族自治县","130900","2"
"130981","泊头市","河北省沧州市泊头市","130900","2"
"130982","任丘市","河北省沧州市任丘市","130900","2"
"130983","黄骅市","河北省沧州市黄骅市","130900","2"
"130984","河间市","河北省沧州市河间市","130900","2"
"131000","廊坊市","河北省廊坊市","130000","1"
"131001","市辖区","河北省廊坊市市辖区","131000","2"
"131002","安次区","河北省廊坊市安次区","131000","2"
"131022","固安县","河北省廊坊市固安县","131000","2"
"131023","永清县","河北省廊坊市永清县","131000","2"
"131024","香河县","河北省廊坊市香河县","131000","2"
"131025","大城县","河北省廊坊市大城县","131000","2"
"131026","文安县","河北省廊坊市文安县","131000","2"
"131028","大厂回族自治县","河北省廊坊市大厂回族自治县","131000","2"
"131081","霸州市","河北省廊坊市霸州市","131000","2"
"131082","三河市","河北省廊坊市三河市","131000","2"
"131100","衡水市","河北省衡水市","130000","1"
"131101","市辖区","河北省衡水市市辖区","131100","2"
"131102","桃城区","河北省衡水市桃城区","131100","2"
"131121","枣强县","河北省衡水市枣强县","131100","2"
"131122","武邑县","河北省衡水市武邑县","131100","2"
"131123","武强县","河北省衡水市武强县","131100","2"
"131124","饶阳县","河北省衡水市饶阳县","131100","2"
"131125","安平县","河北省衡水市安平县","131100","2"
"131126","故城县","河北省衡水市故城县","131100","2"
"131127","景县","河北省衡水市景县","131100","2"
"131128","阜城县","河北省衡水市阜城县","131100","2"
"131181","冀州市","河北省衡水市冀州市","131100","2"
"131182","深州市","河北省衡水市深州市","131100","2"
"140000","山西省","山西省",,"0"
"140100","太原市","山西省太原市","140000","1"
"140101","市辖区","山西省太原市市辖区","140100","2"
"140105","小店区","山西省太原市小店区","140100","2"
"140106","迎泽区","山西省太原市迎泽区","140100","2"
"140107","杏花岭区","山西省太原市杏花岭区","140100","2"
"140108","尖草坪区","山西省太原市尖草坪区","140100","2"
"140109","万柏林区","山西省太原市万柏林区","140100","2"
"140110","晋源区","山西省太原市晋源区","140100","2"
"140121","清徐县","山西省太原市清徐县","140100","2"
"140122","阳曲县","山西省太原市阳曲县","140100","2"
"140123","娄烦县","山西省太原市娄烦县","140100","2"
"140181","古交市","山西省太原市古交市","140100","2"
"140200","大同市","山西省大同市","140000","1"
"140201","市辖区","山西省大同市市辖区","140200","2"
"140202","城区","山西省大同市城区","140200","2"
"140203","矿区","山西省大同市矿区","140200","2"
"140211","南郊区","山西省大同市南郊区","140200","2"
"140212","新荣区","山西省大同市新荣区","140200","2"
"140221","阳高县","山西省大同市阳高县","140200","2"
"140222","天镇县","山西省大同市天镇县","140200","2"
"140223","广灵县","山西省大同市广灵县","140200","2"
"140224","灵丘县","山西省大同市灵丘县","140200","2"
"140225","浑源县","山西省大同市浑源县","140200","2"
"140226","左云县","山西省大同市左云县","140200","2"
"140227","大同县","山西省大同市大同县","140200","2"
"140300","阳泉市","山西省阳泉市","140000","1"
"140301","市辖区","山西省阳泉市市辖区","140300","2"
"140302","城区","山西省阳泉市城区","140300","2"
"140303","矿区","山西省阳泉市矿区","140300","2"
"140311","郊区","山西省阳泉市郊区","140300","2"
"140321","平定县","山西省阳泉市平定县","140300","2"
"140322","盂县","山西省阳泉市盂县","140300","2"
"140400","长治市","山西省长治市","140000","1"
"140401","市辖区","山西省长治市市辖区","140400","2"
"140402","城区","山西省长治市城区","140400","2"
"140411","郊区","山西省长治市郊区","140400","2"
"140421","长治县","山西省长治市长治县","140400","2"
"140423","襄垣县","山西省长治市襄垣县","140400","2"
"140424","屯留县","山西省长治市屯留县","140400","2"
"140425","平顺县","山西省长治市平顺县","140400","2"
"140426","黎城县","山西省长治市黎城县","140400","2"
"140427","壶关县","山西省长治市壶关县","140400","2"
"140428","长子县","山西省长治市长子县","140400","2"
"140429","武乡县","山西省长治市武乡县","140400","2"
"140430","沁县","山西省长治市沁县","140400","2"
"140431","沁源县","山西省长治市沁源县","140400","2"
"140481","潞城市","山西省长治市潞城市","140400","2"
"140500","晋城市","山西省晋城市","140000","1"
"140501","市辖区","山西省晋城市市辖区","140500","2"
"140502","城区","山西省晋城市城区","140500","2"
"140521","沁水县","山西省晋城市沁水县","140500","2"
"140522","阳城县","山西省晋城市阳城县","140500","2"
"140524","陵川县","山西省晋城市陵川县","140500","2"
"140525","泽州县","山西省晋城市泽州县","140500","2"
"140581","高平市","山西省晋城市高平市","140500","2"
"140600","朔州市","山西省朔州市","140000","1"
"140601","市辖区","山西省朔州市市辖区","140600","2"
"140602","朔城区","山西省朔州市朔城区","140600","2"
"140603","平鲁区","山西省朔州市平鲁区","140600","2"
"140621","山阴县","山西省朔州市山阴县","140600","2"
"140622","应县","山西省朔州市应县","140600","2"
"140623","右玉县","山西省朔州市右玉县","140600","2"
"140624","怀仁县","山西省朔州市怀仁县","140600","2"
"142200","忻州地区","山西省忻州地区","140000","1"
"142201","忻州市","山西省忻州地区忻州市","142200","2"
"142202","原平市","山西省忻州地区原平市","142200","2"
"142222","定襄县","山西省忻州地区定襄县","142200","2"
"142223","五台县","山西省忻州地区五台县","142200","2"
"142225","代县","山西省忻州地区代县","142200","2"
"142226","繁峙县","山西省忻州地区繁峙县","142200","2"
"142227","宁武县","山西省忻州地区宁武县","142200","2"
"142228","静乐县","山西省忻州地区静乐县","142200","2"
"142229","神池县","山西省忻州地区神池县","142200","2"
"142230","五寨县","山西省忻州地区五寨县","142200","2"
"142231","岢岚县","山西省忻州地区岢岚县","142200","2"
"142232","河曲县","山西省忻州地区河曲县","142200","2"
"142233","保德县","山西省忻州地区保德县","142200","2"
"142234","偏关县","山西省忻州地区偏关县","142200","2"
"142300","吕梁市","山西省吕梁市","140000","1"
"142301","孝义市","山西省吕梁市孝义市","142300","2"
"142302","离石市","山西省吕梁市离石市","142300","2"
"142303","汾阳市","山西省吕梁市汾阳市","142300","2"
"142322","文水县","山西省吕梁市文水县","142300","2"
"142323","交城县","山西省吕梁市交城县","142300","2"
"142325","兴县","山西省吕梁市兴县","142300","2"
"142326","临县","山西省吕梁市临县","142300","2"
"142327","柳林县","山西省吕梁市柳林县","142300","2"
"142328","石楼县","山西省吕梁市石楼县","142300","2"
"142329","岚县","山西省吕梁市岚县","142300","2"
"142330","方山县","山西省吕梁市方山县","142300","2"
"142332","中阳县","山西省吕梁市中阳县","142300","2"
"142333","交口县","山西省吕梁市交口县","142300","2"
"142400","晋中地区","山西省晋中地区","140000","1"
"142401","榆次市","山西省晋中地区榆次市","142400","2"
"142402","介休市","山西省晋中地区介休市","142400","2"
"142421","榆社县","山西省晋中地区榆社县","142400","2"
"142422","左权县","山西省晋中地区左权县","142400","2"
"142423","和顺县","山西省晋中地区和顺县","142400","2"
"142424","昔阳县","山西省晋中地区昔阳县","142400","2"
"142427","寿阳县","山西省晋中地区寿阳县","142400","2"
"142429","太谷县","山西省晋中地区太谷县","142400","2"
"142430","祁县","山西省晋中地区祁县","142400","2"
"142431","平遥县","山西省晋中地区平遥县","142400","2"
"142433","灵石县","山西省晋中地区灵石县","142400","2"
"142600","临汾地区","山西省临汾地区","140000","1"
"142601","临汾市","山西省临汾地区临汾市","142600","2"
"142602","侯马市","山西省临汾地区侯马市","142600","2"
"142603","霍州市","山西省临汾地区霍州市","142600","2"
"142621","曲沃县","山西省临汾地区曲沃县","142600","2"
"142622","翼城县","山西省临汾地区翼城县","142600","2"
"142623","襄汾县","山西省临汾地区襄汾县","142600","2"
"142625","洪洞县","山西省临汾地区洪洞县","142600","2"
"142627","古县","山西省临汾地区古县","142600","2"
"142628","安泽县","山西省临汾地区安泽县","142600","2"
"142629","浮山县","山西省临汾地区浮山县","142600","2"
"142630","吉县","山西省临汾地区吉县","142600","2"
"142631","乡宁县","山西省临汾地区乡宁县","142600","2"
"142632","蒲县","山西省临汾地区蒲县","142600","2"
"142633","大宁县","山西省临汾地区大宁县","142600","2"
"142634","永和县","山西省临汾地区永和县","142600","2"
"142635","隰县","山西省临汾地区隰县","142600","2"
"142636","汾西县","山西省临汾地区汾西县","142600","2"
"142700","运城地区","山西省运城地区","140000","1"
"142701","运城市","山西省运城地区运城市","142700","2"
"142702","永济市","山西省运城地区永济市","142700","2"
"142703","河津市","山西省运城地区河津市","142700","2"
"142723","芮城县","山西省运城地区芮城县","142700","2"
"142724","临猗县","山西省运城地区临猗县","142700","2"
"142725","万荣县","山西省运城地区万荣县","142700","2"
"142726","新绛县","山西省运城地区新绛县","142700","2"
"142727","稷山县","山西省运城地区稷山县","142700","2"
"142729","闻喜县","山西省运城地区闻喜县","142700","2"
"142730","夏县","山西省运城地区夏县","142700","2"
"142731","绛县","山西省运城地区绛县","142700","2"
"142732","平陆县","山西省运城地区平陆县","142700","2"
"142733","垣曲县","山西省运城地区垣曲县","142700","2"
"150000","内蒙古自治区","内蒙古自治区",,"0"
"150100","呼和浩特市","内蒙古自治区呼和浩特市","150000","1"
"150101","市辖区","内蒙古自治区呼和浩特市市辖区","150100","2"
"150102","新城区","内蒙古自治区呼和浩特市新城区","150100","2"
"150103","回民区","内蒙古自治区呼和浩特市回民区","150100","2"
"150104","玉泉区","内蒙古自治区呼和浩特市玉泉区","150100","2"
"150105","郊区","内蒙古自治区呼和浩特市郊区","150100","2"
"150121","土默特左旗","内蒙古自治区呼和浩特市土默特左旗","150100","2"
"150122","托克托县","内蒙古自治区呼和浩特市托克托县","150100","2"
"150123","和林格尔县","内蒙古自治区呼和浩特市和林格尔县","150100","2"
"150124","清水河县","内蒙古自治区呼和浩特市清水河县","150100","2"
"150125","武川县","内蒙古自治区呼和浩特市武川县","150100","2"
"150200","包头市","内蒙古自治区包头市","150000","1"
"150201","市辖区","内蒙古自治区包头市市辖区","150200","2"
"150202","东河区","内蒙古自治区包头市东河区","150200","2"
"150203","昆都伦区","内蒙古自治区包头市昆都伦区","150200","2"
"150204","青山区","内蒙古自治区包头市青山区","150200","2"
"150205","石拐矿区","内蒙古自治区包头市石拐矿区","150200","2"
"150206","白云矿区","内蒙古自治区包头市白云矿区","150200","2"
"150207","郊区","内蒙古自治区包头市郊区","150200","2"
"150221","土默特右旗","内蒙古自治区包头市土默特右旗","150200","2"
"150222","固阳县","内蒙古自治区包头市固阳县","150200","2"
"150223","达尔罕茂明安联合旗","内蒙古自治区包头市达尔罕茂明安联合旗","150200","2"
"150300","乌海市","内蒙古自治区乌海市","150000","1"
"150301","市辖区","内蒙古自治区乌海市市辖区","150300","2"
"150302","海勃湾区","内蒙古自治区乌海市海勃湾区","150300","2"
"150303","海南区","内蒙古自治区乌海市海南区","150300","2"
"150304","乌达区","内蒙古自治区乌海市乌达区","150300","2"
"150400","赤峰市","内蒙古自治区赤峰市","150000","1"
"150401","市辖区","内蒙古自治区赤峰市市辖区","150400","2"
"150402","红山区","内蒙古自治区赤峰市红山区","150400","2"
"150403","元宝山区","内蒙古自治区赤峰市元宝山区","150400","2"
"150404","松山区","内蒙古自治区赤峰市松山区","150400","2"
"150421","阿鲁科尔沁旗","内蒙古自治区赤峰市阿鲁科尔沁旗","150400","2"
"150422","巴林左旗","内蒙古自治区赤峰市巴林左旗","150400","2"
"150423","巴林右旗","内蒙古自治区赤峰市巴林右旗","150400","2"
"150424","林西县","内蒙古自治区赤峰市林西县","150400","2"
"150425","克什克腾旗","内蒙古自治区赤峰市克什克腾旗","150400","2"
"150426","翁牛特旗","内蒙古自治区赤峰市翁牛特旗","150400","2"
"150428","喀喇沁旗","内蒙古自治区赤峰市喀喇沁旗","150400","2"
"150429","宁城县","内蒙古自治区赤峰市宁城县","150400","2"
"150430","敖汉旗","内蒙古自治区赤峰市敖汉旗","150400","2"
"152100","呼伦贝尔盟","内蒙古自治区呼伦贝尔盟","150000","1"
"152101","海拉尔市","内蒙古自治区呼伦贝尔盟海拉尔市","152100","2"
"152102","满洲里市","内蒙古自治区呼伦贝尔盟满洲里市","152100","2"
"152103","扎兰屯市","内蒙古自治区呼伦贝尔盟扎兰屯市","152100","2"
"152104","牙克石市","内蒙古自治区呼伦贝尔盟牙克石市","152100","2"
"152105","根河市","内蒙古自治区呼伦贝尔盟根河市","152100","2"
"152106","额尔古纳市","内蒙古自治区呼伦贝尔盟额尔古纳市","152100","2"
"152122","阿荣旗","内蒙古自治区呼伦贝尔盟阿荣旗","152100","2"
"152123","莫力达瓦达斡尔族自治旗","内蒙古自治区呼伦贝尔盟莫力达瓦达斡尔族自治旗","152100","2"
"152127","鄂伦春自治旗","内蒙古自治区呼伦贝尔盟鄂伦春自治旗","152100","2"
"152128","鄂温克族自治旗","内蒙古自治区呼伦贝尔盟鄂温克族自治旗","152100","2"
"152129","新巴尔虎右旗","内蒙古自治区呼伦贝尔盟新巴尔虎右旗","152100","2"
"152130","新巴尔虎左旗","内蒙古自治区呼伦贝尔盟新巴尔虎左旗","152100","2"
"152131","陈巴尔虎旗","内蒙古自治区呼伦贝尔盟陈巴尔虎旗","152100","2"
"152200","兴安盟","内蒙古自治区兴安盟","150000","1"
"152201","乌兰浩特市","内蒙古自治区兴安盟乌兰浩特市","152200","2"
"152202","阿尔山市","内蒙古自治区兴安盟阿尔山市","152200","2"
"152221","科尔沁右翼前旗","内蒙古自治区兴安盟科尔沁右翼前旗","152200","2"
"152222","科尔沁右翼中旗","内蒙古自治区兴安盟科尔沁右翼中旗","152200","2"
"152223","扎赉特旗","内蒙古自治区兴安盟扎赉特旗","152200","2"
"152224","突泉县","内蒙古自治区兴安盟突泉县","152200","2"
"152300","哲里木盟","内蒙古自治区哲里木盟","150000","1"
"152301","通辽市","内蒙古自治区哲里木盟通辽市","152300","2"
"152302","霍林郭勒市","内蒙古自治区哲里木盟霍林郭勒市","152300","2"
"152322","科尔沁左翼中旗","内蒙古自治区哲里木盟科尔沁左翼中旗","152300","2"
"152323","科尔沁左翼后旗","内蒙古自治区哲里木盟科尔沁左翼后旗","152300","2"
"152324","开鲁县","内蒙古自治区哲里木盟开鲁县","152300","2"
"152325","库伦旗","内蒙古自治区哲里木盟库伦旗","152300","2"
"152326","奈曼旗","内蒙古自治区哲里木盟奈曼旗","152300","2"
"152327","扎鲁特旗","内蒙古自治区哲里木盟扎鲁特旗","152300","2"
"152500","锡林郭勒盟","内蒙古自治区锡林郭勒盟","150000","1"
"152501","二连浩特市","内蒙古自治区锡林郭勒盟二连浩特市","152500","2"
"152502","锡林浩特市","内蒙古自治区锡林郭勒盟锡林浩特市","152500","2"
"152522","阿巴嘎旗","内蒙古自治区锡林郭勒盟阿巴嘎旗","152500","2"
"152523","苏尼特左旗","内蒙古自治区锡林郭勒盟苏尼特左旗","152500","2"
"152524","苏尼特右旗","内蒙古自治区锡林郭勒盟苏尼特右旗","152500","2"
"152525","东乌珠穆沁旗","内蒙古自治区锡林郭勒盟东乌珠穆沁旗","152500","2"
"152526","西乌珠穆沁旗","内蒙古自治区锡林郭勒盟西乌珠穆沁旗","152500","2"
"152527","太仆寺旗","内蒙古自治区锡林郭勒盟太仆寺旗","152500","2"
"152528","镶黄旗","内蒙古自治区锡林郭勒盟镶黄旗","152500","2"
"152529","正镶白旗","内蒙古自治区锡林郭勒盟正镶白旗","152500","2"
"152530","正蓝旗","内蒙古自治区锡林郭勒盟正蓝旗","152500","2"
"152531","多伦县","内蒙古自治区锡林郭勒盟多伦县","152500","2"
"152600","乌兰察布盟","内蒙古自治区乌兰察布盟","150000","1"
"152601","集宁市","内蒙古自治区乌兰察布盟集宁市","152600","2"
"152602","丰镇市","内蒙古自治区乌兰察布盟丰镇市","152600","2"
"152624","卓资县","内蒙古自治区乌兰察布盟卓资县","152600","2"
"152625","化德县","内蒙古自治区乌兰察布盟化德县","152600","2"
"152626","商都县","内蒙古自治区乌兰察布盟商都县","152600","2"
"152627","兴和县","内蒙古自治区乌兰察布盟兴和县","152600","2"
"152629","凉城县","内蒙古自治区乌兰察布盟凉城县","152600","2"
"152630","察哈尔右翼前旗","内蒙古自治区乌兰察布盟察哈尔右翼前旗","152600","2"
"152631","察哈尔右翼中旗","内蒙古自治区乌兰察布盟察哈尔右翼中旗","152600","2"
"152632","察哈尔右翼后旗","内蒙古自治区乌兰察布盟察哈尔右翼后旗","152600","2"
"152634","四子王旗","内蒙古自治区乌兰察布盟四子王旗","152600","2"
"152700","伊克昭盟","内蒙古自治区伊克昭盟","150000","1"
"152701","东胜市","内蒙古自治区伊克昭盟东胜市","152700","2"
"152722","达拉特旗","内蒙古自治区伊克昭盟达拉特旗","152700","2"
"152723","准格尔旗","内蒙古自治区伊克昭盟准格尔旗","152700","2"
"152724","鄂托克前旗","内蒙古自治区伊克昭盟鄂托克前旗","152700","2"
"152725","鄂托克旗","内蒙古自治区伊克昭盟鄂托克旗","152700","2"
"152726","杭锦旗","内蒙古自治区伊克昭盟杭锦旗","152700","2"
"152727","乌审旗","内蒙古自治区伊克昭盟乌审旗","152700","2"
